"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"30.08.2022","4,7142","4,7367","4,7446","4,7035","","-0,39%"
"31.08.2022","4,6955","4,7180","4,7525","4,6823","","-0,40%"
"01.09.2022","4,7379","4,6977","4,7602","4,6905","","0,90%"
"02.09.2022","4,7329","4,7421","4,7531","4,6818","","-0,11%"
"05.09.2022","4,7509","4,7414","4,7850","4,7414","","0,38%"
"06.09.2022","4,7729","4,7557","4,7857","4,7124","","0,46%"
"07.09.2022","4,7006","4,7764","4,7972","4,7001","","-1,51%"
"08.09.2022","4,7045","4,7045","4,7488","4,6961","","0,08%"
"09.09.2022","4,6655","4,7078","4,7118","4,6529","","-0,83%"
"12.09.2022","4,6334","4,6702","4,6715","4,6049","","-0,69%"
"13.09.2022","4,7318","4,6361","4,7372","4,6170","","2,12%"
"14.09.2022","4,7211","4,7353","4,7487","4,7082","","-0,23%"
"15.09.2022","4,7189","4,7246","4,7487","4,7148","","-0,05%"
"16.09.2022","4,7052","4,7231","4,7491","4,7021","","-0,29%"
"19.09.2022","4,6896","4,7123","4,7370","4,6904","","-0,33%"
"20.09.2022","4,7427","4,6929","4,7632","4,6806","","1,13%"
"21.09.2022","4,8488","4,7484","4,8667","4,7350","","2,24%"
"22.09.2022","4,8242","4,8521","4,8780","4,8136","","-0,51%"
"23.09.2022","4,9064","4,8289","4,9227","4,8222","","1,70%"
"26.09.2022","4,9462","4,9096","4,9563","4,8981","","0,81%"
"27.09.2022","4,9854","4,9486","5,0050","4,9132","","0,79%"
"28.09.2022","4,9329","4,9893","5,0609","4,9349","","-1,05%"
"29.09.2022","4,9430","4,9377","5,0521","4,9358","","0,20%"
"30.09.2022","4,9491","4,9455","4,9932","4,9268","","0,12%"
